"SeferId","Plaka","lineId","routeId","SeferBaslangic","SeferBitis","Enlem","Boylam","KonumZamani","Hiz"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.053832","39.301589","16/12/2025 14:58:53","19.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941776","39.194174","16/12/2025 15:49:08","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941773","39.19418","16/12/2025 15:44:08","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941773","39.19418","16/12/2025 15:39:08","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941776","39.194173","16/12/2025 15:34:02","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941814","39.194064","16/12/2025 15:33:30","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941814","39.194064","16/12/2025 15:32:58","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941814","39.194064","16/12/2025 15:32:26","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.941911","39.194377","16/12/2025 15:31:56","2.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.942349","39.194708","16/12/2025 15:31:35","1.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.942479","39.194741","16/12/2025 15:31:29","2.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.942764","39.19475","16/12/2025 15:31:20","4.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.943381","39.194718","16/12/2025 15:30:50","0"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.944555","39.19486","16/12/2025 15:30:31","10.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.945423","39.194732","16/12/2025 15:30:22","12.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.945764","39.194746","16/12/2025 15:30:19","13.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.946611","39.195404","16/12/2025 15:30:10","12.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.947224","39.195709","16/12/2025 15:30:04","11.11"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.947798","39.1959","16/12/2025 15:29:59","11.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.94885","39.197227","16/12/2025 15:29:46","10"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.949358","39.198119","16/12/2025 15:29:32","5.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.949457","39.198247","16/12/2025 15:29:29","5.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.949565","39.198355","16/12/2025 15:29:26","6.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.950771","39.197002","16/12/2025 15:29:11","12.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.952433","39.196907","16/12/2025 15:28:56","15.28"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.954192","39.197793","16/12/2025 15:28:41","17.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.955064","39.198217","16/12/2025 15:28:35","18.89"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.95795","39.19736","16/12/2025 15:28:17","17.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.959071","39.197379","16/12/2025 15:28:10","16.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.961009","39.196416","16/12/2025 15:27:56","17.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.962995","39.196926","16/12/2025 15:27:44","20.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.964127","39.197291","16/12/2025 15:27:38","20.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.965854","39.197048","16/12/2025 15:27:29","19.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.968187","39.197306","16/12/2025 15:27:13","16.67"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.969223","39.198054","16/12/2025 15:27:07","19.44"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.975065","39.197676","16/12/2025 15:26:34","19.17"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.976525","39.19819","16/12/2025 15:26:25","17.5"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.978361","39.19752","16/12/2025 15:26:14","17.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","40.979822","39.197431","16/12/2025 15:26:05","20.56"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.04061","39.193858","16/12/2025 15:17:38","18.06"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.036142","39.195144","16/12/2025 15:18:03","17.78"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.034986","39.196979","16/12/2025 15:18:14","18.33"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.034327","39.198535","16/12/2025 15:18:26","11.94"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.03396","39.198458","16/12/2025 15:18:29","13.61"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.033161","39.198168","16/12/2025 15:18:36","15"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.031939","39.197854","16/12/2025 15:18:44","15.83"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.031241","39.198334","16/12/2025 15:18:49","14.72"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.030403","39.200127","16/12/2025 15:19:01","17.22"
"3895560","61ACK418","88","176","16/12/2025 14:40:15","16/12/2025 15:49:08","41.029827","39.201033","16/12/2025 15:19:08","15"
